Date,Adj Close,Close,High,Low,Open,Volume,Daily Return
2018-06-19,86.46507263183594,107.55000305175781,107.87999725341797,106.5999984741211,106.9000015258789,12707200,-0.582357036286385
2018-06-20,86.45700073242188,107.54000091552734,108.63999938964844,107.44000244140625,108.18000030517578,8876900,-0.009335445132196973
2018-06-21,86.43289947509766,107.51000213623047,108.20999908447266,106.52999877929688,107.0999984741211,11048700,-0.027876582717467624
2018-06-22,85.01795196533203,105.75,108.37000274658203,105.51000213623047,108.16000366210938,19478900,-1.637047372422451
2018-06-25,84.24617004394531,104.79000091552734,105.69999694824219,103.95999908447266,105.66000366210938,16907600,-0.9077870067976113
2018-06-26,84.30241394042969,104.86000061035156,105.20999908447266,103.11000061035156,104.70999908447266,17086800,0.06676136903913665
2018-06-27,83.0000228881836,103.23999786376953,105.91999816894531,103.2300033569336,104.68000030517578,16276800,-1.544903628935701
2018-06-28,84.35869598388672,104.93000030517578,105.45999908447266,103.51000213623047,103.68000030517578,14491300,1.6369550855829473
2018-06-29,83.77180480957031,104.19999694824219,106.9000015258789,104.1500015258789,106.68000030517578,18972400,-0.6957091589330777
2018-07-02,84.47928619384766,105.08000183105469,105.08999633789062,103.37999725341797,103.72000122070312,11130000,0.8445340122319012
2018-07-03,83.29749298095703,103.61000061035156,105.77999877929688,103.5199966430664,105.41000366210938,8311700,-1.3989147708692307
2018-07-05,83.83907318115234,103.72000122070312,104.37999725341797,103.52999877929688,104.12999725341797,10723400,0.6501758706220828
2018-07-06,84.11388397216797,104.05999755859375,104.5,102.19999694824219,103.12000274658203,12173700,0.32778367005779074
2018-07-09,86.71670532226562,107.27999877929688,107.45999908447266,104.70999908447266,104.70999908447266,13900800,3.094401574606742
2018-07-10,86.18319702148438,106.62000274658203,108.4000015258789,106.52999877929688,108.0199966430664,14575900,-0.6152312853660358
2018-07-11,85.99726867675781,106.38999938964844,107.05999755859375,106.20999908447266,106.30999755859375,10186500,-0.2157361889002729
2018-07-12,86.3691177368164,106.8499984741211,107.55999755859375,105.97000122070312,107.41999816894531,12456800,0.4323963606987169
2018-07-13,85.9730224609375,106.36000061035156,107.80000305175781,105.13999938964844,107.30000305175781,21289100,-0.4586075280818336
2018-07-16,89.38416290283203,110.58000183105469,110.7699966430664,106.9800033569336,107.05000305175781,24662600,3.967687007217191
2018-07-17,89.3194580078125,110.5,110.93000030517578,109.75,110.69000244140625,14821900,-0.07238966380417322
2018-07-18,90.15206146240234,111.52999877929688,112.12000274658203,110.19999694824219,110.41999816894531,14244900,0.9321635768513303
2018-07-19,88.82640075683594,109.88999938964844,111.08999633789062,109.7300033569336,111.05999755859375,16775300,-1.4704718717045262
2018-07-20,89.94996643066406,111.27999877929688,111.73999786376953,109.77999877929688,110.0,13578100,1.2649005974067373
2018-07-23,91.62318420410156,113.3499984741211,114.23999786376953,110.93000030517578,111.05999755859375,18140000,1.8601649781907037
2018-07-24,92.26985168457031,114.1500015258789,114.77999877929688,113.41999816894531,113.55000305175781,14000400,0.7057902277530781
2018-07-25,93.10243225097656,115.18000030517578,115.5199966430664,113.37999725341797,113.87999725341797,13329100,0.9023321824039199
2018-07-26,92.835693359375,114.8499984741211,115.58999633789062,114.58000183105469,115.41999816894531,11897800,-0.28650045455580475
2018-07-27,93.78949737548828,116.02999877929688,116.30000305175781,114.80999755859375,115.18000030517578,12802700,1.0274108821711758
2018-07-30,94.3553237915039,116.7300033569336,117.61000061035156,116.05999755859375,116.27999877929688,13411600,0.6032940060978431
2018-07-31,92.91650390625,114.94999694824219,117.08000183105469,114.81999969482422,117.08000183105469,15843800,-1.5248952867071397
2018-08-01,93.49042510986328,115.66000366210938,116.69000244140625,115.27999877929688,115.75,13531600,0.6176741262158947
2018-08-02,93.88648986816406,116.1500015258789,116.25,114.33000183105469,114.56999969482422,11058100,0.42364205514666686
2018-08-03,94.64631652832031,117.08999633789062,117.12999725341797,115.94000244140625,116.0,11016100,0.8093035123830861
2018-08-06,94.67057037353516,117.12000274658203,117.52999877929688,116.18000030517578,116.79000091552734,9857400,0.025625767704950952
2018-08-07,95.01815795898438,117.55000305175781,118.29000091552734,117.33000183105469,117.73999786376953,10562100,0.3671548445074002
2018-08-08,95.21215057373047,117.79000091552734,118.2699966430664,117.27999877929688,117.33000183105469,8997100,0.20416372924196846
2018-08-09,94.4765625,116.87999725341797,117.72000122070312,116.69999694824219,117.51000213623047,9694200,-0.7725779423087831
2018-08-10,93.54700469970703,115.7300033569336,115.94999694824219,114.68000030517578,115.5,12630600,-0.9839030715083075
2018-08-13,92.05968475341797,113.88999938964844,115.87999725341797,113.81999969482422,115.55999755859375,10336300,-1.5899172304484455
2018-08-14,92.67401885986328,114.6500015258789,115.04000091552734,113.6500015258789,114.2699966430664,10597600,0.6673215404667143
2018-08-15,91.90611267089844,113.69999694824219,114.33000183105469,112.97000122070312,113.81999969482422,10152100,-0.828610001392116
2018-08-16,92.7710189819336,114.7699966430664,115.30999755859375,114.30000305175781,114.3499984741211,10118600,0.9410759370622523
2018-08-17,92.7710189819336,114.7699966430664,115.06999969482422,114.30000305175781,114.63999938964844,8505100,0.0
2018-08-20,92.64974975585938,114.62000274658203,115.05000305175781,114.11000061035156,114.58999633789062,8618700,-0.13071886824681522
2018-08-21,93.21561431884766,115.31999969482422,116.38999938964844,114.87999725341797,115.37000274658203,10976700,0.6107567095209543
2018-08-22,92.93266296386719,114.97000122070312,115.41000366210938,114.77999877929688,115.30999755859375,8314700,-0.3035450198425105
2018-08-23,92.73868560791016,114.7300033569336,115.1500015258789,114.43000030517578,114.95999908447266,9265400,-0.2087289331550224
2018-08-24,92.69828796386719,114.68000030517578,115.22000122070312,114.44999694824219,114.9800033569336,8845700,-0.04356072525522059
2018-08-27,94.33917236328125,116.70999908447266,117.27999877929688,115.16999816894531,115.22000122070312,13768000,1.7701345250881628
2018-08-28,93.87841796875,116.13999938964844,117.02999877929688,115.97000122070312,117.0,8302600,-0.48840198932101897
2018-08-29,93.57127380371094,115.76000213623047,116.37000274658203,115.36000061035156,116.3499984741211,7221700,-0.32717228483899463
2018-08-30,93.11051940917969,115.19000244140625,116.04000091552734,114.9800033569336,115.58999633789062,8991800,-0.4924100910476015
2018-08-31,92.61741638183594,114.58000183105469,114.83999633789062,113.81999969482422,114.83000183105469,13065700,-0.529588955654714
2018-09-04,93.07817840576172,115.1500015258789,115.23999786376953,113.62999725341797,114.33999633789062,10174200,0.49748961040565476
2018-09-05,92.6255111694336,114.58999633789062,115.69999694824219,114.25,115.0,11462400,-0.4863301410506615
2018-09-06,92.22943115234375,114.0999984741211,114.69999694824219,113.5,114.5,9877600,-0.4276143927187892
2018-09-07,92.40726470947266,114.31999969482422,114.7699966430664,113.62999725341797,114.5,10955600,0.1928164956749745
2018-09-10,91.91419982910156,113.70999908447266,114.97000122070312,113.66000366210938,114.8499984741211,8276900,-0.5335780492164544
2018-09-11,92.49617767333984,114.43000030517578,114.58000183105469,113.18000030517578,113.54000091552734,9333800,0.6331751191006152
2018-09-12,91.40497589111328,113.08000183105469,114.87999725341797,112.8499984741211,114.25,10800800,-1.1797263515907153
2018-09-13,91.76058959960938,113.5199966430664,114.12999725341797,112.66999816894531,113.37000274658203,12470800,0.38905289895785344
2018-09-14,91.74446105957031,113.5,114.48999786376953,113.2300033569336,113.80999755859375,10337900,-0.017576761559001675
2018-09-17,92.01925659179688,113.83999633789062,114.43000030517578,113.30000305175781,113.79000091552734,9561300,0.2995227494422048
2018-09-18,92.39112854003906,114.30000305175781,114.66000366210938,113.55999755859375,114.33000183105469,7944200,0.4041240518730005
2018-09-19,95.0747299194336,117.62000274658203,118.05999755859375,114.44000244140625,114.44000244140625,16052800,2.9046093730000777
2018-09-20,95.89115905761719,118.62999725341797,119.23999786376953,118.08000183105469,118.5,15590000,0.8587235944561122
2018-09-21,95.26063537597656,117.8499984741211,119.2300033569336,117.73999786376953,119.12999725341797,24788200,-0.6575409952671141
2018-09-24,94.34724426269531,116.72000122070312,118.45999908447266,116.43000030517578,117.76000213623047,12492500,-0.9588337403758196
2018-09-25,94.08049774169922,116.38999938964844,117.97000122070312,116.31999969482422,117.04000091552734,9308300,-0.28272847085324404
2018-09-26,92.97306823730469,115.0199966430664,116.87000274658203,114.66000366210938,116.75,14023600,-1.177108466661192
2018-09-27,92.56890869140625,114.5199966430664,115.76000213623047,114.16000366210938,115.41999816894531,13283000,-0.4347060429014338
2018-09-28,91.21095275878906,112.83999633789062,114.23999786376953,112.5199966430664,113.6500015258789,15815100,-1.4669676372054408
2018-10-01,91.74446105957031,113.5,114.61000061035156,113.04000091552734,113.37000274658203,10146300,0.5849169257031273
2018-10-02,92.12435913085938,113.97000122070312,114.12000274658203,112.80999755859375,113.36000061035156,13753100,0.41408284151605024
2018-10-03,92.98926544189453,115.04000091552734,115.66000366210938,114.4800033569336,114.94000244140625,17142000,0.9388464888060666
2018-10-04,93.82764434814453,115.2699966430664,116.80999755859375,114.20999908447266,114.55000305175781,16357400,0.9015867608652917
2018-10-05,93.29855346679688,114.62000274658203,116.0999984741211,114.0199966430664,115.83000183105469,13777600,-0.5638965840221721
2018-10-08,93.86837768554688,115.31999969482422,115.77999877929688,113.3499984741211,114.25,14370900,0.6107535407317899
2018-10-09,93.21714782714844,114.5199966430664,115.02999877929688,113.66999816894531,114.66999816894531,14069500,-0.6937691632213139
2018-10-10,90.73452758789062,111.47000122070312,114.94999694824219,111.47000122070312,114.69999694824219,23086400,-2.663265608449328
2018-10-11,88.01583099365234,108.12999725341797,111.47000122070312,107.37999725341797,110.97000122070312,33705600,-2.9963197765093263
2018-10-12,87.05535125732422,106.94999694824219,110.83000183105469,105.5999984741211,110.37000274658203,32075700,-1.091257931084455
2018-10-15,86.55879974365234,106.33999633789062,108.8499984741211,106.31999969482422,107.19999694824219,18903200,-0.5703859745555873
2018-10-16,88.41468048095703,108.62000274658203,108.77999877929688,106.7300033569336,107.16000366210938,19302800,2.1440693988375115
2018-10-17,89.39962005615234,109.83000183105469,110.80000305175781,108.2300033569336,108.37999725341797,18794500,1.1140000391761218
2018-10-18,87.98326110839844,108.08999633789062,109.83999633789062,107.80999755859375,109.0199966430664,17582500,-1.5843008581739926
2018-10-19,87.83673858642578,107.91000366210938,109.22000122070312,107.2699966430664,107.6500015258789,15234500,-0.16653454319240923
2018-10-22,86.57508087158203,106.36000061035156,108.33999633789062,106.11000061035156,108.1500015258789,16199100,-1.4363667585430173
2018-10-23,85.67156219482422,105.25,106.16000366210938,103.69999694824219,104.19999694824219,21407500,-1.0436244097744685
2018-10-24,84.0761489868164,103.29000091552734,105.02999877929688,102.91000366210938,104.76000213623047,23168900,-1.8622436280311017
2018-10-25,85.35408782958984,104.86000061035156,105.9000015258789,103.72000122070312,104.18000030517578,17464700,1.5199778512379636
2018-10-26,84.18197631835938,103.41999816894531,104.55999755859375,102.7300033569336,104.0,19174900,-1.3732341836639406
2018-10-29,85.34597778320312,104.8499984741211,106.62999725341797,103.69999694824219,104.45999908447266,18445200,1.3827205249277164
2018-10-30,86.85182189941406,106.69999694824219,106.9800033569336,104.86000061035156,105.70999908447266,18019700,1.7643996299815168
2018-10-31,88.7402572631836,109.0199966430664,110.4800033569336,107.79000091552734,108.08000183105469,20860000,2.1743186527009017
2018-11-01,88.70770263671875,108.9800033569336,110.22000122070312,108.31999969482422,109.62000274658203,13065000,-0.036685296469551876
2018-11-02,88.21932220458984,108.37999725341797,110.80999755859375,107.48999786376953,109.9000015258789,19009200,-0.5505501975729743
2018-11-05,88.7972640991211,109.08999633789062,109.29000091552734,108.41999816894531,108.61000061035156,10276400,0.655119400249915
2018-11-06,89.21237182617188,109.5999984741211,109.66999816894531,107.76000213623047,108.66999816894531,10825000,0.467478059444959
2018-11-07,90.74268341064453,111.4800033569336,111.7300033569336,109.3499984741211,110.37000274658203,12679600,1.7153580306713767
2018-11-08,91.47522735595703,112.37999725341797,112.93000030517578,111.0,111.01000213623047,11662500,0.807276044502081
2018-11-09,90.58802795410156,111.29000091552734,112.36000061035156,110.83000183105469,112.2300033569336,10432200,-0.9698794170831748
2018-11-12,88.68327331542969,108.94999694824219,111.94000244140625,108.5999984741211,111.41999816894531,13279700,-2.1026560371056546
2018-11-13,89.20423889160156,109.58999633789062,111.12000274658203,109.0999984741211,109.0999984741211,13746100,0.5874451367158029
2018-11-14,87.3646469116211,107.33000183105469,110.70999908447266,105.9800033569336,110.2300033569336,18361400,-2.0622248480993033
2018-11-15,89.59494018554688,110.06999969482422,110.08000183105469,106.80999755859375,108.23999786376953,19100000,2.552855591784131
2018-11-16,89.52982330322266,109.98999786376953,110.76000213623047,108.55000305175781,109.44999694824219,13798600,-0.07267919615702167
2018-11-19,90.21358489990234,110.83000183105469,111.19999694824219,109.52999877929688,109.95999908447266,13987000,0.7637249482375319
2018-11-20,88.27629852294922,108.44999694824219,110.48999786376953,107.9800033569336,109.77999877929688,18936200,-2.1474441782827536
2018-11-21,87.61697387695312,107.63999938964844,109.61000061035156,107.63999938964844,109.02999877929688,10619600,-0.746887507777283
2018-11-23,86.81114196777344,106.6500015258789,107.38999938964844,106.05999755859375,106.73999786376953,6488400,-0.9197212292578971
2018-11-26,88.93561553955078,109.26000213623047,109.9800033569336,107.44999694824219,107.72000122070312,13948300,2.4472360616636157
2018-11-27,89.31007385253906,109.72000122070312,110.02999877929688,108.62999725341797,108.76000213623047,9238200,0.4210442697411221
2018-11-28,90.30311584472656,110.94000244140625,111.4000015258789,108.87000274658203,109.80000305175781,13977300,1.1119036737413657
2018-11-29,89.58679962158203,110.05999755859375,110.80000305175781,109.63999938964844,110.2699966430664,11144300,-0.7932353346214671
2018-11-30,90.50659942626953,111.19000244140625,111.31999969482422,109.58000183105469,109.8499984741211,18652700,1.026713543259472
2018-12-03,91.36128997802734,112.23999786376953,112.88999938964844,111.73999786376953,112.37999725341797,16034500,0.9443405864056231
2018-12-04,87.2832260131836,107.2300033569336,111.5999984741211,106.7300033569336,111.5999984741211,23555900,-4.463667233490831
2018-12-06,85.62271118164062,105.19000244140625,105.36000061035156,102.87999725341797,105.01000213623047,27213900,-1.9024443840929495
2018-12-07,84.0761489868164,103.29000091552734,106.9800033569336,102.91000366210938,105.16000366210938,19248600,-1.8062523055866975
2018-12-10,82.50516510009766,101.36000061035156,103.48999786376953,99.27999877929688,102.87000274658203,23636400,-1.8685250283824062
2018-12-11,81.6993408203125,100.37000274658203,103.66000366210938,100.20999908447266,103.12999725341797,16860700,-0.9766955545237765
2018-12-12,82.22843933105469,101.0199966430664,102.9000015258789,100.05999755859375,101.66000366210938,22621500,0.6476166214191004
2018-12-13,82.30982971191406,101.12000274658203,101.97000122070312,100.66999816894531,101.55000305175781,17250900,0.09898081676060766
2018-12-14,81.63421630859375,100.29000091552734,101.94000244140625,99.86000061035156,99.98999786376953,19879500,-0.8208173989485479
2018-12-17,80.59232330322266,99.01000213623047,100.55999755859375,98.44000244140625,99.7699966430664,25113500,-1.2762944908205287
2018-12-18,80.2097396850586,98.54000091552734,100.88999938964844,98.12000274658203,99.41999816894531,20837200,-0.47471471535150966
2018-12-19,79.19227600097656,97.29000091552734,100.58000183105469,96.5999984741211,98.41000366210938,28767900,-1.2685039099703754
2018-12-20,78.5085220336914,96.44999694824219,98.27999877929688,95.69000244140625,96.61000061035156,31825200,-0.8634099205290235
2018-12-21,76.65264892578125,94.16999816894531,98.43000030517578,93.69000244140625,96.68000030517578,41313900,-2.363912935609358
2018-12-24,75.00025939941406,92.13999938964844,94.22000122070312,92.13999938964844,92.88999938964844,17009300,-2.155684832192961
2018-12-26,78.10964965820312,95.95999908447266,95.95999908447266,91.11000061035156,92.69000244140625,22542900,4.145839339341473
2018-12-27,78.98877716064453,97.04000091552734,97.1500015258789,93.55000305175781,94.81999969482422,20304700,1.1255043471432025
2018-12-28,78.81785583496094,96.83000183105469,98.31999969482422,96.44000244140625,97.94999694824219,17963300,-0.2163868486481091
2018-12-31,79.46088409423828,97.62000274658203,98.80999755859375,96.7699966430664,97.58999633789062,13237200,0.8158408427448194
2019-01-02,80.83651733398438,99.30999755859375,99.77999877929688,95.94000244140625,95.94999694824219,15670900,1.7312080722819978
2019-01-03,79.68766021728516,97.11000061035156,98.88999938964844,96.69000244140625,98.63999938964844,16286400,-1.4212105550670873
2019-01-04,82.62540435791016,100.69000244140625,100.93000030517578,98.27999877929688,99.11000061035156,16935200,3.6865734702394626
2019-01-07,82.6828384399414,100.76000213623047,101.47000122070312,99.70999908447266,100.43000030517578,15430700,0.06951140811664036
2019-01-08,82.52690887451172,100.56999969482422,101.81999969482422,99.55000305175781,101.62999725341797,13578800,-0.18858758162124678
2019-01-09,82.38743591308594,100.4000015258789,101.48999786376953,99.93000030517578,100.80999755859375,14230300,-0.1690030116575203
2019-01-10,82.37921142578125,100.38999938964844,100.7300033569336,99.2699966430664,100.0199966430664,14376100,-0.009982696042831751
2019-01-11,81.98534393310547,99.91000366210938,100.16999816894531,98.94999694824219,99.88999938964844,15439900,-0.4781151529116401
2019-01-14,82.83052825927734,100.94000244140625,101.36000061035156,98.66000366210938,98.87000274658203,21258500,1.0308968476871794
2019-01-15,83.43779754638672,101.68000030517578,102.47000122070312,98.5999984741211,98.88999938964844,26504900,0.7331467031195249
2019-01-16,84.11065673828125,102.5,103.44999694824219,101.80000305175781,102.25,18533000,0.8064201257475201
2019-01-17,84.455322265625,102.91999816894531,103.5,101.91999816894531,102.11000061035156,14247600,0.40977628841516456
2019-01-18,85.82569122314453,104.58999633789062,104.9000015258789,102.83000183105469,103.7699966430664,16428700,1.6225963275701138
2019-01-22,84.47171783447266,102.94000244140625,103.58999633789062,102.12999725341797,103.08000183105469,17083700,-1.5775851838484845
2019-01-23,84.25838470458984,102.68000030517578,103.69999694824219,101.97000122070312,103.44000244140625,12146700,-0.25254977091959674
2019-01-24,84.3076171875,102.73999786376953,103.08999633789062,101.94000244140625,102.12999725341797,11296800,0.05843036640538202
2019-01-25,84.84099578857422,103.38999938964844,104.30999755859375,102.73999786376953,103.51000213623047,14369400,0.6326576635275805
2019-01-28,85.24310302734375,103.87999725341797,104.23999786376953,102.58999633789062,102.88999938964844,12283100,0.47395393586797674
2019-01-29,85.48104858398438,104.16999816894531,105.11000061035156,103.7300033569336,103.87999725341797,9743300,0.27913760549553857
2019-01-30,85.67800903320312,104.41000366210938,105.23999786376953,103.77999877929688,104.13999938964844,12526300,0.2304141707214047
2019-01-31,84.9312515258789,103.5,103.80000305175781,102.7300033569336,103.41000366210938,17520600,-0.8715859714186647
2019-02-01,85.24310302734375,103.87999725341797,104.8499984741211,103.5199966430664,104.0,13000800,0.3671810974901435
2019-02-04,85.54672241210938,104.25,104.25,103.01000213623047,103.79000091552734,9871500,0.3561805870302859
2019-02-05,85.16924285888672,103.79000091552734,104.55000305175781,103.29000091552734,104.5199966430664,12763000,-0.4412554246136957
2019-02-06,85.12818908691406,103.73999786376953,104.62000274658203,103.47000122070312,103.70999908447266,8745000,-0.04820257946953621
2019-02-07,84.01220703125,102.37999725341797,103.5,101.44000244140625,103.25,13177500,-1.3109430232618569
2019-02-08,83.1751937866211,101.36000061035156,102.33999633789062,100.05999755859375,102.08000183105469,12892600,-0.9962995547986964
2019-02-11,82.78130340576172,100.87999725341797,102.01000213623047,100.7699966430664,101.76000213623047,10978500,-0.47356713333288614
2019-02-12,84.1927261352539,102.5999984741211,102.91999816894531,101.88999938964844,101.94999694824219,12852300,1.7050018197634964
2019-02-13,84.5948257446289,103.08999633789062,103.8499984741211,102.9000015258789,102.9000015258789,10754100,0.47759423863888983
2019-02-14,84.0450210571289,102.41999816894531,103.0999984741211,101.3499984741211,102.47000122070312,11518500,-0.6499270879281926
2019-02-15,86.61349487304688,105.55000305175781,105.69999694824219,103.66000366210938,103.9000015258789,14716900,3.0560689778066363
2019-02-19,86.30986022949219,105.18000030517578,105.37000274658203,103.80999755859375,104.91000366210938,12764900,-0.3505627431380498
2019-02-20,86.72835540771484,105.69000244140625,105.80000305175781,104.87999725341797,105.20999908447266,10030300,0.4848752820476143
2019-02-21,86.54782104492188,105.47000122070312,105.98999786376953,104.95999908447266,105.44999694824219,8400100,-0.20816071277296455
2019-02-22,86.16216278076172,105.0,106.08999633789062,104.77999877929688,105.69999694824219,10647300,-0.4456013559948402
2019-02-25,87.0648193359375,106.0999984741211,107.2699966430664,105.69000244140625,105.75,11230700,1.0476252290376964
2019-02-26,86.40011596679688,105.29000091552734,105.47000122070312,103.94000244140625,104.5,15465400,-0.7634580467868246
2019-02-27,86.29346466064453,105.16000366210938,105.37999725341797,104.51000213623047,105.18000030517578,9968800,-0.12343884606975664
2019-02-28,85.6369857788086,104.36000061035156,105.20999908447266,104.18000030517578,105.01000213623047,15156900,-0.7607515637685802
2019-03-01,85.69441223144531,104.43000030517578,105.91000366210938,104.19999694824219,105.0999984741211,13813300,0.06705800316821886
2019-03-04,85.49746704101562,104.19000244140625,105.91999816894531,103.2699966430664,104.91999816894531,12466300,-0.2298226748994714
2019-03-05,85.43182373046875,104.11000061035156,104.55000305175781,103.26000213623047,104.12999725341797,10856600,-0.0767780763790138
2019-03-06,85.11180114746094,103.72000122070312,104.56999969482422,103.55000305175781,103.86000061035156,9070800,-0.37459411380174057
2019-03-07,84.4963607788086,102.97000122070312,103.47000122070312,102.16000366210938,103.25,12705700,-0.7230963983314798
2019-03-08,84.52918243408203,103.01000213623047,103.2300033569336,101.98999786376953,101.98999786376953,10582400,0.038843868506188706
2019-03-11,85.62876892089844,104.3499984741211,104.55000305175781,103.66000366210938,103.9800033569336,9763200,1.3008365337898509
2019-03-12,85.37438201904297,104.04000091552734,104.79000091552734,103.75,104.58999633789062,10219100,-0.29708111544901605
2019-03-13,85.66157531738281,104.38999938964844,104.9800033569336,103.94999694824219,104.19000244140625,13022200,0.3363928283261597
2019-03-14,86.4411392211914,105.33999633789062,105.87000274658203,104.45999908447266,104.5,10926500,0.9100508611010749
2019-03-15,87.43406677246094,106.55000305175781,106.80000305175781,105.2300033569336,105.41000366210938,24811700,1.148674763215185
2019-03-18,87.9592514038086,107.19000244140625,107.79000091552734,106.5,106.55000305175781,12935500,0.6006636208680582
2019-03-19,87.63923645019531,106.80000305175781,108.4000015258789,106.55000305175781,108.19999694824219,12889300,-0.36382182488586823
2019-03-20,85.76826477050781,104.5199966430664,106.6500015258789,104.41000366210938,106.43000030517578,14920700,-2.1348562076425215
2019-03-21,84.41429138183594,102.87000274658203,103.48999786376953,102.27999877929688,103.48999786376953,19751000,-1.578641461727992
2019-03-22,81.86225891113281,99.76000213623047,102.31999969482422,99.5199966430664,101.81999969482422,31115200,-3.023223234984429
2019-03-25,81.18115234375,98.93000030517578,100.56999969482422,98.08999633789062,99.58999633789062,21032300,-0.8320153590217982
2019-03-26,81.99354553222656,99.91999816894531,100.4000015258789,98.81999969482422,99.81999969482422,15987100,1.0007165025652798
2019-03-27,81.71455383300781,99.58000183105469,100.44999694824219,99.08000183105469,99.87999725341797,12753200,-0.34026056247207226
2019-03-28,82.64180755615234,100.70999908447266,100.80000305175781,99.73999786376953,100.0,12454100,1.1347473364897498
2019-03-29,83.06851959228516,101.2300033569336,101.98999786376953,100.58999633789062,101.54000091552734,14523400,0.5163391856390254
2019-04-01,85.86671447753906,104.63999938964844,104.68000030517578,102.12000274658203,102.1500015258789,17499300,3.368538285006095
2019-04-02,86.27701568603516,105.13999938964844,105.44000244140625,104.33000183105469,104.5999984741211,10295400,0.4778349922814673
2019-04-03,86.44934844970703,105.3499984741211,106.36000061035156,104.79000091552734,105.80999755859375,11499200,0.1997435380692858
2019-04-04,87.28449249267578,105.55999755859375,105.7300033569336,104.44999694824219,104.55000305175781,11952100,0.9660501298683677
2019-04-05,87.07777404785156,105.30999755859375,106.11000061035156,104.98999786376953,105.80000305175781,9933700,-0.23683295728799125
2019-04-08,87.3589096069336,105.6500015258789,105.6500015258789,104.91000366210938,105.11000061035156,8056300,0.3228557024523182
2019-04-09,86.7139663696289,104.87000274658203,105.19999694824219,104.25,105.08000183105469,9092200,-0.7382684149865981
2019-04-10,87.10258483886719,105.33999633789062,105.72000122070312,104.47000122070312,105.12999725341797,10882300,0.44816133491316634
2019-04-11,87.8385238647461,106.2300033569336,106.7300033569336,105.55999755859375,105.70999908447266,11183800,0.8449106616529534
2019-04-12,91.9563217163086,111.20999908447266,111.8499984741211,108.87999725341797,109.44000244140625,25834100,4.687917863810065
2019-04-15,90.90619659423828,109.94000244140625,111.0,109.12000274658203,110.91999816894531,15163800,-1.1419825222131252
2019-04-16,91.86536407470703,111.0999984741211,111.38999938964844,109.86000061035156,109.9000015258789,11583200,1.0551178207905965
2019-04-17,94.51136779785156,114.30000305175781,114.66000366210938,111.01000213623047,111.69999694824219,17791900,2.880306141270772
2019-04-18,93.81678009033203,113.45999908447266,114.94999694824219,113.33000183105469,114.52999877929688,12501900,-0.7349250399223628
2019-04-22,93.93257141113281,113.5999984741211,113.93000030517578,112.66000366210938,112.83000183105469,7975900,0.12342282552149086
2019-04-23,94.04829406738281,113.73999786376953,114.37000274658203,112.8499984741211,113.0,9193100,0.12319758153271909
2019-04-24,93.89119720458984,113.55000305175781,114.1500015258789,112.80999755859375,113.26000213623047,9245700,-0.16703850330386238
2019-04-25,93.9408187866211,113.61000061035156,114.1500015258789,112.5,113.01000213623047,9311800,0.05285008979396544
2019-04-26,94.65190124511719,114.47000122070312,114.58000183105469,113.5999984741211,113.94999694824219,7889300,0.7569472649703535
2019-04-29,96.01627349853516,116.12000274658203,117.16000366210938,114.44999694824219,114.5999984741211,14242200,1.4414631248501841
2019-04-30,95.95836639404297,116.05000305175781,116.72000122070312,115.26000213623047,116.43000030517578,11389100,-0.06030967708101631
2019-05-01,95.22247314453125,115.16000366210938,117.0,115.11000061035156,115.72000122070312,10412900,-0.7668880548568846
2019-05-02,95.42918395996094,115.41000366210938,115.77999877929688,114.58000183105469,115.16999816894531,8613300,0.21708196458616325
2019-05-03,96.01627349853516,116.12000274658203,116.68000030517578,115.66999816894531,116.0,8185400,0.6152096394542506
2019-05-06,95.1645736694336,115.08999633789062,115.47000122070312,113.72000122070312,114.18000030517578,9387000,-0.887036955370446
2019-05-07,93.61006927490234,113.20999908447266,114.02999877929688,112.29000091552734,114.02999877929688,15017700,-1.6334906305901398
2019-05-08,93.11395263671875,112.61000061035156,113.66999816894531,112.45999908447266,112.66000366210938,9575800,-0.5299821290876916
2019-05-09,93.03951263427734,112.5199966430664,112.73999786376953,110.58000183105469,111.13999938964844,12205900,-0.07994505692592302
2019-05-10,93.03124237060547,112.51000213623047,112.83999633789062,110.54000091552734,111.75,13189000,-0.008888980001842128
2019-05-13,90.50101470947266,109.44999694824219,110.44999694824219,108.9800033569336,110.08000183105469,13783700,-2.719761229301043
2019-05-14,91.22040557861328,110.31999969482422,111.72000122070312,109.5,109.55000305175781,10503600,0.7948981251205023
2019-05-15,90.87312316894531,109.9000015258789,110.9000015258789,108.61000061035156,109.20999908447266,10142000,-0.380706934446462
2019-05-16,92.03902435302734,111.30999755859375,112.16999816894531,110.58999633789062,110.62000274658203,9672700,1.2829989147775445
2019-05-17,91.59249114990234,110.7699966430664,111.75,109.83000183105469,110.0,9570100,-0.48515638476595013
2019-05-20,92.07209777832031,111.3499984741211,111.80999755859375,110.37000274658203,110.58000183105469,8518200,0.5236309465947775
2019-05-21,92.38628387451172,111.7300033569336,111.91999816894531,111.22000122070312,111.44000244140625,7967900,0.341239206852717
2019-05-22,91.63382720947266,110.81999969482422,111.79000091552734,110.75,111.4000015258789,7918900,-0.8144679420823198
2019-05-23,89.83126068115234,108.63999938964844,109.79000091552734,107.5,109.63999938964844,14558000,-1.9671409382472804
2019-05-24,90.71601867675781,109.70999908447266,109.95999908447266,109.19000244140625,109.5199966430664,8537300,0.9849110308557618
